id,hobby,degree,major,desiredJob,projectExperience,skills
78492,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'Engineering manager', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['Go', 'JavaScript', 'MongoDB', 'Redis', 'MySQL', 'PostgreSQL', 'Google BigQuery', 'Google Cloud Storage', 'Elasticsearch', 'AWS', 'Google Cloud Platform/App Engine', 'Heroku', 'Serverless', 'Firebase', 'IntelliJ', 'Vim', 'Visual Studio Code', 'MacOS']"
78822,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['C#', 'JavaScript', 'SQL', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'Memcached', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'AWS', 'Azure', 'Notepad++', 'Visual Studio', 'Visual Studio Code', 'Windows']"
78885,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, True, False, False, False, False, False, False, False, False, False]","['Java', 'JavaScript', 'R', 'SQL', 'HTML', 'Oracle', 'Linux', 'Mac OS', 'IntelliJ', 'RStudio', 'Windows']"
79206,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[True, False, False, False, False, False, False, False, False, False, False]","['C#', 'JavaScript', 'SQL', 'VB.NET', 'SQL Server', 'MySQL', 'AWS', 'Windows Desktop or Server', 'Visual Studio', 'Windows']"
79635,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Engineering manager']","[False, False, True, False, False, False, False, False, False, False, False]","['Clojure', 'Java', 'JavaScript', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'SQLite', 'Apache HBase', 'Linux', 'Windows Desktop or Server', 'Eclipse', 'IntelliJ', 'Vim', 'Visual Studio Code', 'Windows']"
79669,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, True]",['DevOps specialist'],"[False, False, False, False, False, False, False, False, False, True, False]",[]
79793,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]","['Back-end developer', 'Desktop or enterprise applications developer', 'Front-end developer']","[False, False, False, True, False, False, False, False, False, False, False]",[]
79860,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Data or business analyst', 'DevOps specialist', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['C', 'C#', 'Groovy', 'Java', 'JavaScript', 'SQL', 'HTML', 'Bash/Shell', 'SQL Server', 'Oracle', 'Elasticsearch', 'Windows Desktop or Server', 'Atom', 'Eclipse', 'IntelliJ', 'Notepad++', 'Vim', 'Windows']"
80068,True,"[False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'Student']","[False, False, False, False, False, False, False, True, False, False, False]","['JavaScript', 'Lua', 'PHP', 'R', 'SQL', 'VBA', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'SQLite', 'Android', 'iOS', 'WordPress', 'Firebase', 'Atom', 'NetBeans', 'Notepad++', 'Windows']"
80073,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'C-suite executive (CEO, CTO, etc.)']","[False, False, False, False, True, False, False, False, False, False, False]","['JavaScript', 'Python', 'HTML', 'CSS', 'Redis', 'MySQL', 'PostgreSQL', 'PyCharm', 'Windows']"
81470,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Data or business analyst'],"[False, False, False, False, False, False, False, False, False, False, True]","['C++', 'C#', 'Java', 'JavaScript', 'SQL', 'VB.NET', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'Windows Desktop or Server', 'Eclipse', 'Notepad++', 'RStudio', 'Visual Studio', 'Visual Studio Code', 'Windows']"
81517,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['C', 'Java', 'JavaScript', 'SQL', 'TypeScript', 'HTML', 'CSS', 'MongoDB', 'MySQL', 'MariaDB', 'Apache Hive', 'AWS', 'IBM Cloud or Watson', 'Atom', 'Eclipse', 'Notepad++', 'Linux-based']"
82745,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Front-end developer'],"[False, True, False, False, False, False, False, False, False, False, False]","['JavaScript', 'TypeScript', 'HTML', 'CSS', 'MySQL', 'Google Cloud Storage', 'Android', 'Mac OS', 'Windows Desktop or Server', 'Firebase', 'Visual Studio Code', 'MacOS']"
82926,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Data or business analyst', 'Data scientist or machine learning specialist', 'Database administrator', 'DevOps specialist']","[False, False, False, False, True, False, False, False, False, False, False]","['C#', 'Python', 'R', 'SQL', 'SQL Server', 'Android', 'iOS', 'IPython / Jupyter', 'RStudio', 'Visual Studio', 'Windows']"
82974,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Engineering manager', 'Front-end developer']","[False, False, False, True, False, False, False, False, False, False, False]",[]
83059,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Full-stack developer'],"[False, True, False, False, False, False, False, False, False, False, False]","['C', 'C++', 'C#', 'Java', 'JavaScript', 'PHP', 'SQL', 'VBA', 'VB.NET', 'Visual Basic 6', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'Oracle', 'Azure', 'Windows Desktop or Server', 'Firebase', 'Android Studio', 'Eclipse', 'Notepad++', 'Visual Studio', 'Visual Studio Code', 'Windows']"
83106,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'CoffeeScript', 'Go', 'JavaScript', 'PHP', 'Python', 'Ruby', 'SQL', 'TypeScript', 'VB.NET', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'Redis', 'SQL Server', 'MySQL', 'PostgreSQL', 'SQLite', 'Amazon DynamoDB', 'Amazon Redshift', 'Neo4j', 'Elasticsearch', 'AWS', 'Drupal', 'Google Cloud Platform/App Engine', 'Linux', 'Mac OS', 'WordPress', 'Visual Studio Code', 'MacOS']"
83202,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Desktop or enterprise applications developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['Java', 'JavaScript', 'SQL', 'CSS', 'Cassandra', 'MySQL', 'Oracle', 'IBM Db2', 'Atom', 'Eclipse', 'Notepad++', 'Visual Studio Code', 'Windows']"
83309,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]",['Back-end developer'],"[True, False, False, False, False, False, False, False, False, False, False]",[]
83642,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['DevOps specialist', 'System administrator']","[False, False, False, False, False, False, False, False, False, True, False]","['Haskell', 'Bash/Shell', 'AWS', 'Linux', 'IPython / Jupyter', 'Vim', 'Linux-based']"
84010,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Mobile developer'],"[False, False, False, False, False, False, False, False, False, True, False]","['Objective-C', 'Swift', 'MySQL', 'Android', 'iOS', 'Android Studio', 'Xcode', 'MacOS']"
84344,True,"[False, False, False, True, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Data scientist or machine learning specialist'],"[False, False, True, False, False, False, False, False, False, False, False]","['C', 'C++', 'Matlab', 'Python', 'Bash/Shell', 'Linux', 'Eclipse', 'Vim', 'Visual Studio Code', 'Linux-based']"
84904,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, False, True]","['Java', 'JavaScript', 'MySQL', 'Oracle', 'Mac OS', 'Windows Desktop or Server', 'Atom', 'Eclipse', 'Sublime Text', 'MacOS']"
85157,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]",['Embedded applications or devices developer'],"[False, False, False, False, False, True, False, False, False, False, False]","['C', 'C++', 'C#', 'Groovy', 'Java', 'JavaScript', 'Matlab', 'Perl', 'Python', 'Ruby', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'Linux', 'Windows Desktop or Server', 'Notepad++', 'Visual Studio', 'Windows']"
85682,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Desktop or enterprise applications developer', 'Embedded applications or devices developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, False, True]","['Java', 'JavaScript', 'Scala', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'SQL Server', 'MySQL', 'Oracle', 'Amazon DynamoDB', 'Google Cloud Storage', 'AWS', 'Google Cloud Platform/App Engine', 'Windows Desktop or Server', 'Eclipse', 'IntelliJ', 'NetBeans', 'Notepad++', 'Sublime Text', 'Visual Studio Code', 'Windows']"
85841,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Engineering manager'],"[False, False, False, False, False, False, False, False, False, False, True]","['Groovy', 'Java', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'Elasticsearch', 'AWS', 'Google Cloud Platform/App Engine', 'Eclipse', 'Notepad++', 'Vim', 'Windows']"
85848,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]","['Back-end developer', 'QA or test developer']","[False, False, False, False, False, False, False, True, False, False, False]",['Java']
86426,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]",['Data scientist or machine learning specialist'],"[True, False, False, False, False, False, False, False, False, False, False]","['R', 'IPython / Jupyter', 'RStudio', 'Windows']"
86862,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]",['Back-end developer'],"[True, False, False, False, False, False, False, False, False, False, False]","['C++', 'C#', 'Python', 'Windows Desktop or Server', 'Sublime Text', 'Visual Studio', 'Windows']"
87145,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Full-stack developer', 'Mobile developer']","[False, False, False, False, False, False, False, False, False, False, True]","['CoffeeScript', 'JavaScript', 'Ruby', 'SQL', 'TypeScript', 'HTML', 'CSS', 'Bash/Shell', 'Redis', 'PostgreSQL', 'Android', 'AWS', 'Google Cloud Platform/App Engine', 'Heroku', 'Mac OS', 'Raspberry Pi', 'Firebase', 'Android Studio', 'Vim', 'Visual Studio Code', 'MacOS']"
87446,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]",[]
87664,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'DevOps specialist']","[False, True, False, False, False, False, False, False, False, False, False]","['Java', 'Scala', 'PostgreSQL', 'Oracle', 'Azure', 'Linux', 'IntelliJ', 'Visual Studio Code', 'Linux-based']"
88064,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, False, True]","['JavaScript', 'Python', 'HTML', 'CSS', 'Bash/Shell', 'MySQL', 'SQLite', 'IBM Cloud or Watson', 'Linux', 'IntelliJ', 'PyCharm', 'Sublime Text', 'Vim', 'Visual Studio Code', 'MacOS']"
88695,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Data or business analyst', 'Data scientist or machine learning specialist']","[False, False, False, False, False, False, False, False, False, True, False]","['Python', 'SQL', 'Bash/Shell', 'MongoDB', 'MySQL', 'Amazon Redshift', 'Google BigQuery', 'Google Cloud Storage', 'Elasticsearch']"
88842,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, True, False, False, False, False, False, False]",[],"[False, False, False, False, False, False, False, True, False, False, False]","['JavaScript', 'Lua', 'Matlab', 'Python', 'SQL', 'VBA', 'HTML', 'CSS', 'Notepad++', 'Windows']"
89977,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Database administrator', 'System administrator']","[False, False, False, False, False, True, False, False, False, False, False]","['C#', 'SQL', 'SQL Server', 'Windows Desktop or Server', 'Visual Studio', 'Windows']"
90007,True,"[False, False, False, True, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, True, False]",['Desktop or enterprise applications developer'],"[False, False, False, True, False, False, False, False, False, False, False]","['C++', 'C#', 'SQL', 'SQL Server', 'Windows Desktop or Server', 'Notepad++', 'Visual Studio', 'Windows']"
90450,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Data scientist or machine learning specialist', 'Database administrator', 'Front-end developer', 'Full-stack developer', 'Mobile developer']","[False, False, False, False, False, False, False, False, False, True, False]","['Java', 'JavaScript', 'PHP', 'Python', 'HTML', 'CSS', 'Redis', 'SQL Server', 'MySQL', 'Amazon RDS/Aurora', 'Elasticsearch', 'Android', 'AWS', 'Heroku']"
92921,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Full-stack developer'],"[False, False, False, False, False, False, False, False, False, False, True]","['Assembly', 'C', 'C++', 'Objective-C', 'Swift', 'iOS', 'Linux', 'Mac OS', 'Android Studio', 'PyCharm', 'Vim', 'Visual Studio', 'Xcode', 'MacOS']"
93024,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Full-stack developer', 'Student']","[False, False, False, False, False, False, False, True, False, False, False]",[]
93081,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, False, False, False, True]",[]
93843,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, False, False, False, True]","['Scala', 'SQL', 'Bash/Shell', 'Redis', 'MySQL', 'PostgreSQL', 'Apache HBase', 'Apache Hive', 'Google Cloud Storage', 'Google Cloud Platform/App Engine', 'Atom', 'IntelliJ', 'MacOS']"
94971,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]",['Mobile developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['Java', 'JavaScript', 'Kotlin', 'MongoDB', 'PostgreSQL', 'SQLite', 'Google Cloud Storage', 'Android', 'Firebase', 'Android Studio', 'Sublime Text', 'MacOS']"
95267,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Designer', 'Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]",[]
95360,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, True, False, False, False]","['C', 'C#', 'Java', 'JavaScript', 'Objective-C', 'Python', 'SQL', 'TypeScript', 'HTML', 'CSS', 'MongoDB', 'Redis', 'SQL Server', 'MySQL', 'PostgreSQL', 'Amazon DynamoDB', 'Elasticsearch', 'AWS', 'iOS', 'Linux', 'Eclipse', 'Sublime Text', 'Visual Studio', 'MacOS']"
95430,True,"[False, False, False, False, False, False, False, True]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer', 'Mobile developer']","[False, False, False, False, False, False, False, False, False, True, False]",[]
96031,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Desktop or enterprise applications developer', 'Embedded applications or devices developer', 'Front-end developer', 'Full-stack developer']","[False, False, True, False, False, False, False, False, False, False, False]","['Assembly', 'C', 'C++', 'Java', 'JavaScript', 'VB.NET', 'Visual Basic 6', 'Cobol', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'SQL Server', 'MySQL', 'IBM Db2', 'Android', 'IBM Cloud or Watson', 'Linux', 'Mac OS', 'Windows Desktop or Server', 'Windows Phone', 'Eclipse', 'Emacs', 'Sublime Text', 'Visual Studio', 'Visual Studio Code', 'MacOS']"
96055,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, False, False, False, True]",[]
96753,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Desktop or enterprise applications developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'Java', 'JavaScript', 'SQL', 'TypeScript', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'Android Studio', 'Notepad++', 'Visual Studio', 'Visual Studio Code', 'Windows']"
96771,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Data or business analyst', 'Data scientist or machine learning specialist', 'Full-stack developer', 'Marketing or sales professional', 'Product manager']","[False, False, True, False, False, False, False, False, False, False, False]","['CoffeeScript', 'JavaScript', 'Python', 'Ruby', 'SQL', 'HTML', 'CSS', 'Redis', 'PostgreSQL', 'Firebase', 'Sublime Text', 'MacOS']"
96824,False,"[False, True, False, False, False, False, False, False]","[True, False, False, False, False, False, False, False, False, False, False, False]",['Back-end developer'],"[True, False, False, False, False, False, False, False, False, False, False]",[]
97026,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['Java', 'Scala', 'MongoDB', 'IBM Db2', 'Apache HBase', 'Apache Hive', 'Atom', 'Eclipse', 'IntelliJ', 'Visual Studio Code', 'MacOS']"
97517,True,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, True, False, False, False, False, False, False, False, False, False]","['C#', 'JavaScript', 'SQL', 'HTML', 'CSS', 'SQL Server', 'Windows Desktop or Server', 'Notepad++', 'Visual Studio', 'Windows']"
98394,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Front-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['Go', 'JavaScript', 'Ruby', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'MySQL', 'Elasticsearch', 'AWS', 'Heroku', 'Sublime Text', 'MacOS']"
98489,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",[],"[False, False, False, False, False, False, False, True, False, False, False]","['C++', 'Go', 'JavaScript', 'Python', 'Ruby', 'Swift', 'Bash/Shell', 'MongoDB', 'MySQL', 'PostgreSQL', 'iOS', 'Linux', 'Mac OS', 'Raspberry Pi', 'RubyMine', 'Vim', 'Visual Studio Code', 'Xcode', 'MacOS']"
98821,True,"[False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]",['Front-end developer'],"[False, False, False, False, False, False, False, False, False, False, True]",[]
99712,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Data or business analyst', 'Data scientist or machine learning specialist', 'Engineering manager']","[False, False, False, False, False, False, False, False, False, True, False]","['C++', 'Java', 'Python', 'R', 'Ruby', 'Scala', 'SQL', 'VB.NET', 'Bash/Shell', 'MySQL', 'PostgreSQL', 'SQLite', 'Oracle', 'Apache HBase', 'Apache Hive', 'Amazon Redshift', 'Azure', 'Linux', 'IPython / Jupyter', 'Notepad++', 'Sublime Text', 'Visual Studio Code', 'Windows']"
100195,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'DevOps specialist']","[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'Go', 'JavaScript', 'SQL', 'Bash/Shell', 'MongoDB', 'SQL Server', 'PostgreSQL', 'Elasticsearch', 'AWS', 'Notepad++', 'Visual Studio', 'Visual Studio Code', 'Windows']"
100266,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]",['Database administrator'],"[False, False, False, False, False, False, False, True, False, False, False]","['C', 'C++', 'C#', 'Java', 'JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'PostgreSQL', 'MariaDB', 'Google Cloud Storage', 'Android', 'Google Home', 'Mainframe', 'Windows Phone', 'WordPress', 'Android Studio', 'NetBeans', 'Notepad++', 'Sublime Text', 'Windows']"
100548,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Front-end developer', 'Mobile developer', 'QA or test developer']","[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'Java', 'JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'SQL Server', 'MySQL', 'Android', 'Windows Desktop or Server', 'Android Studio', 'IntelliJ', 'NetBeans', 'Visual Studio', 'Windows']"
5358,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'QA or test developer']","[False, False, False, False, False, False, False, False, False, False, True]","['Groovy', 'Java', 'JavaScript', 'Perl', 'SQL', 'VBA', 'Visual Basic 6', 'HTML', 'CSS', 'Bash/Shell', 'SQL Server', 'Oracle', 'Windows Desktop or Server', 'Eclipse', 'IntelliJ', 'Notepad++', 'Visual Studio', 'Windows']"
28577,False,"[False, False, True, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Data or business analyst', 'Data scientist or machine learning specialist', 'Educator or academic researcher']","[False, False, False, False, False, False, False, False, False, False, True]","['Matlab', 'R', 'SQL', 'VBA', 'HTML', 'SQL Server', 'MySQL', 'Eclipse', 'Notepad++', 'RStudio', 'Visual Studio', 'Windows']"
33150,False,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, True]",['Full-stack developer'],"[False, False, True, False, False, False, False, False, False, False, False]","['C#', 'JavaScript', 'SQL', 'HTML', 'CSS', 'SQL Server', 'PostgreSQL', 'Heroku', 'Windows Desktop or Server', 'Visual Studio', 'Windows']"
34593,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'Full-stack developer']","[False, False, False, False, False, False, False, False, False, True, False]","['Groovy', 'Java', 'JavaScript', 'PHP', 'Python', 'SQL', 'HTML', 'CSS', 'MySQL', 'PostgreSQL', 'Eclipse', 'IPython / Jupyter', 'Notepad++', 'PyCharm', 'Sublime Text', 'Visual Studio Code', 'Windows']"
36357,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Full-stack developer', 'Mobile developer', 'Student', 'System administrator']","[False, False, False, False, False, False, False, True, False, False, False]","['Assembly', 'C', 'C++', 'CoffeeScript', 'Clojure', 'Java', 'JavaScript', 'Python', 'Ruby', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'SQLite', 'Android', 'Android Studio', 'IntelliJ', 'Sublime Text', 'MacOS']"
37706,False,"[False, False, False, False, False, False, False, True]","[False, False, False, False, False, False, False, False, False, False, False, True]","['Back-end developer', 'Data or business analyst', 'Designer', 'Desktop or enterprise applications developer', 'Student']","[False, False, False, False, False, False, False, True, False, False, False]","['C#', 'Java', 'JavaScript', 'HTML', 'CSS', 'SQL Server', 'MySQL', 'Microsoft Azure (Tables, CosmosDB, SQL, etc)', 'Azure', 'Windows Desktop or Server', 'Android Studio', 'Eclipse', 'NetBeans', 'Notepad++', 'Visual Studio', 'Windows']"
47874,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer', 'Student']","[False, False, False, False, False, False, False, False, False, False, True]","['C++', 'CoffeeScript', 'Java', 'JavaScript', 'Matlab', 'Objective-C', 'Python', 'Ruby', 'SQL', 'Swift', 'HTML', 'CSS', 'MongoDB', 'Redis', 'MySQL', 'PostgreSQL', 'Elasticsearch', 'AWS', 'Google Cloud Platform/App Engine', 'iOS', 'Serverless', 'Atom', 'Vim', 'MacOS']"
56727,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]","['Back-end developer', 'C-suite executive (CEO, CTO, etc.)', 'Front-end developer', 'Full-stack developer', 'System administrator']","[False, False, False, False, False, False, False, False, False, False, True]","['JavaScript', 'PHP', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'Cassandra', 'Redis', 'MySQL', 'MariaDB', 'Google Cloud Platform/App Engine', 'WordPress', 'Sublime Text', 'Windows']"
57567,True,"[False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]",['Mobile developer'],"[False, False, False, False, False, False, False, True, False, False, False]","['Swift', 'iOS', 'Xcode', 'MacOS']"
62942,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, True, False, False]","['Back-end developer', 'Data or business analyst', 'Database administrator', 'DevOps specialist', 'QA or test developer', 'System administrator']","[False, False, False, False, False, False, False, False, False, True, False]","['C#', 'Java', 'JavaScript', 'Matlab', 'Objective-C', 'Python', 'SQL', 'HTML', 'CSS', 'Bash/Shell', 'SQL Server', 'MySQL', 'PostgreSQL', 'AWS', 'Linux', 'Eclipse', 'Notepad++', 'Vim', 'Visual Studio', 'Linux-based']"
68309,True,"[False, True, False, False, False, False, False, False]","[False, False, False, False, False, False, True, False, False, False, False, False]",['Back-end developer'],"[False, False, False, False, False, False, False, False, False, False, True]",[]
69339,True,"[False, False, False, False, False, False, True, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Full-stack developer', 'Student']","[False, False, False, False, False, False, False, False, False, True, False]","['Haskell', 'JavaScript', 'Python', 'SQL', 'Swift', 'HTML', 'CSS', 'MySQL', 'MariaDB', 'IntelliJ', 'PyCharm', 'Sublime Text', 'Linux-based']"
78134,True,"[False, False, False, False, True, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False]","['Front-end developer', 'Mobile developer', 'Student']","[False, False, False, False, False, False, False, True, False, False, False]","['C++', 'Java', 'Android', 'Android Studio', 'Windows']"
88575,True,"[False, False, False, False, False, False, False, True]","[False, True, False, False, False, False, False, False, False, False, False, False]","['Back-end developer', 'Front-end developer', 'Full-stack developer', 'Mobile developer']","[False, False, True, False, False, False, False, False, False, False, False]","['C#', 'JavaScript', 'PHP', 'SQL', 'TypeScript', 'VB.NET', 'Visual Basic 6', 'HTML', 'CSS', 'Bash/Shell', 'MongoDB', 'SQL Server', 'MySQL', 'PostgreSQL', 'SQLite', 'Oracle', 'MariaDB', 'Heroku', 'Linux', 'SharePoint', 'WordPress', 'Firebase', 'Atom', 'Notepad++', 'Sublime Text', 'Vim', 'Visual Studio', 'Visual Studio Code', 'Windows']"
